میخوان نوسان بگیرن اَزمون فقط #خودرو #بورس_کالا #بورس,OTHER
 امشب قرار تهران زلزله بشه ، در خانه نمانید و به همه اطلاع دهید,FEAR
تصاویری از خرابی زلزله در روستاهای خوی دهها نفر زخمی شده اند ,SAD
در سال جدید میلادی فقط یه آرزو دارم و اونم آزادی برای ایرانه.,HAPPY
ما با پسرای خاله زنک و اهل برنامه دوست میشیم ولی وارد رابطه نه.,OTHER
"رایحه ای بی نظیر , ماندگاری و پخش بوی بالا .",HAPPY
خوشحالم که بین این همه غم و زشتی ، بالاخره این برف کمی دل مردمو شاد کرد... #مهسا_امینی,HAPPY
۸۰ هزار اسقاطیلی معترض ریختن خیابان خدا با ماست و پیروزی نزدیک است #اعتراضات_سراسری_تلاویو ,HAPPY
آلارمِ زلزله که آمد روی گوشی‌ها، احدی از جایش تکان نخورد! از بس که دروغ گفتند در این ایام!,ANGRY
کلام بزرگان: آموخته ام که به جنگ ناپاکیها بروم (قهرمان وطن #سید_محمد_حسینی ) ,OTHER
خب تا خیلیاتون خوابید من یکم زشتی تزریق کنم:) تیپ هر روزم? ,OTHER
رسیدن به این عشق، ارزش همه‌ی رنج‌هایی که کشیدم رو داشت. حتی یک لحظه‌ش جواب همه‌ی رنج‌هام رو می‌ده,HAPPY
در پی قطع گاز در تربت جام، مردم در محوطه فرمانداری تجمع کردند,OTHER
"بسیار زیبا و شیک 
برای همه افراد قابل استفاده",HAPPY
وقتی گوشی فامیلو قایمکی‌ برداشتی بعد یهو خودش میاد : ,OTHER
 یکی یکی میرند کنار امام و رهبر و مولا شون!,OTHER
مقرون به صرفه و از کیفیت ساخت بالایی برخورداره,HAPPY
بخوایم یا نخوایم جنگ طلبها جنگ رو شروع میکنند شک نکنید,FEAR
من از بیرون خریدم عالی است دوست عزیز حتما,HAPPY
عالی بود حتما پیشنهاد می کنم بخرین,HAPPY
 مدیریت جهادی یعنی: دریاچه‌ها خشک و شهرها غرق در سیل..!,ANGRY
 وقتی مدیریت دست شاهنشاهتون بود گاز قطع نمیشد چون اصلا لوله کشی گازی در کار نبود ,OTHER
"خوبه
در 2روز استفاده که خوب بوده",HAPPY
حتما بخونیدسر سری نگیرید پولتون هم دور نریزید,ANGRY
"جنس  چینی
با خریدش پولتونو  دور میریزید",ANGRY
چه بگویم به چه حالی،یل ما را کشتند? #hero #مرد_میدان_بصیرت #سرباز_وطن,SAD
جنگ اوکراین، تورم یا کرونا؛ بزرگترین نگرانی‌های مردم اتحادیه اروپا چیست؟ ,FEAR
من واقعا راضی ام. نور خیلی خوب و طراحی زیبا,HAPPY
اعزام نیروهای لشکر محمد رسول الله به لبنان جهت جنگ با رژیم صهیونیستی (۱) ,OTHER
ینی هیچ اتفاقی در هیچ جای این جهان قرار نیست طوری رقم بخوره که من حالم خوب شه؟,SAD
تمام صفحه رو پوشش نمیده و خوب نیست,ANGRY
اوکی ولی دوست دارم الان که خوابیدم فردا که بلد میشم چهارصد شده باشم,OTHER
میزی بسیار عالی هست و کیفیت خیلی خوبی هم دارد.,HAPPY
مرا محتاج رحم این و آن کردی، ملالی نیست تو هَم مُحتاج خواهی شد، جَهان دارِ مکافات است.,SAD
"شیاومی همه لوازماش عالیه 
من که خیلی راضی هست",HAPPY
اینقدر درجه‌ی پکیجمون رو واسه صرفه جویی گاز کم کردم،صبح دیدم کلا خودش خاموش شده و اِرور میده???,SAD
گور به گور شه??‍♀️ #مهسا_امینی #IRGCterorrists ,ANGRY
سیل خروشان مردم #پایتخت_بصیرت در روز تجدید بیعت با امام امت در میدان امام حسین ع #جانفدا ,OTHER
عالیه .من صورتی خریدم خیلی شیکه,HAPPY
بسیار عالی بعد از 4 ماه استفاده,HAPPY
هوبی فردا عکسایی که از رفتن جین گرفته رو برامون میزاره و من قراره سیل اشک راه بندازم,SAD
خستگان عشق را ایام درمان خواهد آمد... #اللهم_عجل_لوليك_الفرج,SAD
فوتبال دسته اول باشگاه‌های تهران ۳۰ دیماه ۱۳۶۱ #استقلال _ نیروی زمینی #تاج‌نگار ,OTHER
یه حس عجیبی بهم میگه این ترم ۶واحد پاس میکنم,FEAR
#مهدیه_سیدفروغی در زندان #تبریز حالش خوب نیست صدایش باشیم #مهسا_امینی ,SAD
صداش فوق‌العاده است وبیس خوبی داری,HAPPY
هر دو موندگار و خوش بو..دوسشون دارم تمام شدن,HAPPY
با این قیمت کم کیفیت خارق العاده ای داره,HAPPY
لواشک خوشمزه ایه و استانداردهای بهداشتی داره,HAPPY
واقعا گوشی خوبی است و حتما بخرید,HAPPY
نسبت به قیمتش اصلا کارایی نداره,ANGRY
فقط 0.2 میلیمتری هستش و نازک که سریع میشکنه,ANGRY
کفش خوبیه از والیبال با اون لذت میبرید,HAPPY
چهل تا شبکه صداوسیما رو میدم یه المیادین می‌گیرم #برای_سرباز #HERO ,OTHER
بعد از ده روز خراب شد واقعا حیف پول,ANGRY
"عکس با خود محصول کاملا یکسانه 
کیفیتش واقعا خوبه",HAPPY
حملهٔ انتحاری بر یک پایگاه پولیس در پاکستان سه نفر کشته برجا گذاشت ,OTHER
مایو بپوشید که میخواد سیل بیاد.,OTHER
کلاغ چیزای براق دوست داره، من ماگ و لیوان و فلاسک!,OTHER
به خاطر حکم #جواد_روحی به خاطر تنهایی و مظلومیت #کیان_حسینی #مهسا_امینی ,SAD
سیل انرژی مثبتمون رو روانه ی شما سربازای وطن میکنیم ????❤️❤️❤️ به امید پیروزی ?????? #برای_ایران,HAPPY
 رسول الله این همه حدیث داره ، چرا اقایون فقط دو سه تاش رو دوست دارن ؟:),ANGRY
عشق مارا پى کاری به جهان آورده است ادب این است که مشغولِ تماشا نشویم,OTHER
سرعت انتقال اطلاعات 120 هیت راضیم,HAPPY
 چیزی که میگن: «هر کس ذره ای در عمدی بودن شلیک به هواپیما شک کنه، مزدور جمهوری اسلامیه»,OTHER
به سوگ من نشسته‌ای؛ ولی نمرده‌ام هنوز ... #هنوز,SAD
فکر اینجاشو نکرده بودین آیا؟ حالا عرضه دارین جمشون کنید ??? #اعتراضات_سراسری_تلاویو ,HAPPY
اصل هلند- تیغ های تیز -استفاده زیر دوش-سارژ سریع,HAPPY
سریال سربریدن در افغانستان تمامی ندارد. روز گذشته هم سه جوان از سوی گروه ناشناس سربریده شدند. ,ANGRY
شعار «زن زندگی آزادی» و «اعدام‌ها در ایران را متوقف کنید» روی برج ایفل. #مهسا_امینی #MahsaAmini ,OTHER
مکاتبه مصطفی آجورلو با سازمان صداوسیما؛ فوتبال برتر اجازه حضور در شرایط یکسان را نداد! ,OTHER
دوستانی که به علم اقتصاد آشنان کسی میتونه توضیح بده چرا امروز و دیروز شاخص بورس افزایش پیدا کرده؟,OTHER
من از دیت رفتن دوست صمیمیم بیشتر از دیت خودم استرس میگیرم,FEAR
مواظب باشید انگار خبر زلزله تهران حقیقت داره,FEAR
فکنم تا سیل خوزستانو نبره آسمون ول کن نیست ? پیشاپیش یه فاتحه برای ما خوزستانی ها بخونید ? ,FEAR
یه کفش معمولی در حد متوسط و قیمت بسیار بالا,ANGRY
از عکسش خیلی خوشکل تر ممنون از دیجی عزیز,HAPPY
هسته‌های مجاهدین و استمرار قیام #قیام_تا_سرنگونی #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر ,OTHER
نخست وزير عراق گفته خليج عربى يه واقعيت تاريخيه من شاشيدم تو دوره تاريخى كه داريم زندگى ميكنيم!,ANGRY
تجمع مردم پشت در هلال احمر برای دریافت چراغ نفتی. #مهسا_امینی ,SAD
فقط به درد این میخوره موی بدن رو بزنی,HAPPY
در کل استفاده از این دمنوش ساز لذت بخش هستش,HAPPY
به وضعيت کشور حس آخرالزمانی دارم ? #مهسا_امینی,FEAR
یه سری از مردم اسقاطیل اعتراضاتشونو بردن وسط بزرگراه #اعتراضات_سراسری_تلاویو ,OTHER
همینطوری که دارید در مصرف گاز صرفه جویی میکنید، در مصرف محبت اسراف کنید ?,HAPPY
کیفیت دوربین و اثرانگشت خیلی خوبی داره,HAPPY
جهان بار دیگر فریب دروغ‌های طالبان را خورده است ,OTHER
عجیب‌ترین لحظه‌ی آغاز سال ٢٠٢١ میلادی!,OTHER
 کل افتخار جمهوری اسلامی همینه که ینفر تو کتابش نوشته میترسم ترورم کنن,FEAR
من امروز به دستم رسید واقعا عالیه,HAPPY
مثل این که ‌کسی نیست تو آمریکا بگه چراغی که به لس‌آنجلس واجبه، به اوکراین حرامه.,ANGRY
-بعد انقلاب چیکار کردی؟ +سیگارو ترک کردم -خب، دیگه؟ +معتاد توییتر شدم! #مهسا_امینی,OTHER
"با این قیمت عالیه
ممنون از دیجی کالا",HAPPY
اس ام اس هشدار زلزله رو تو تهران دادن ، تو مازندران زلزله اومد :),OTHER
دوست داشتنت راعطری کردم و پوشاندم دنیا را از بوی خوشِ خواستنَت.. #جانفدا #علمدار,HAPPY
 رئیسی جعلیه &gt;&gt;&gt;&gt;رئیسی اصلیه??,OTHER
تجمع شهروندان تربت جام مقابل فرمانداری در اعتراض به قطعی گاز #العربيه_فارسى,ANGRY
جدی یه سوال: پادکست گوش کردن توی باشگاه خیلی کار عجیب و مسخره‌ایه؟!,OTHER
سطل آشغالایی که تو تهران آتیش زدن، دودش تو تل‌آویو رفته تو چشم خودشون? #اعتراضات_سراسری_تلاویو,HAPPY
آی مترسک چشاتو وا کن گندماتو دزدیدن آی مترسک سر و صدا کن که کلاغا رسیدن,FEAR
جعبه و ابزار بسیار بی کیفیت اصلا نخرید,ANGRY
کیفیت پایین است و چرمش مصنوعیه فکر کنم,ANGRY
خیلی خوب و جالب و زیبا . جنسش هم خوبه,HAPPY
مردم سبزوار همه در صف گاز #زمستان_سخت ,OTHER
قدرت پاکنندگی بالا و مرطوب شدن صورت عطر خیلی خوب,HAPPY
عشق ابد یافته در من تویی ؛ تو شکل جدید زندگی الهام بخش برای منی... #واژه_پاره_ها,HAPPY
هسه مال اطگها ببچيه اخلي عراق يغرگ,OTHER
احساس میکنم ۲۰۲۲ رو دارم درست تموم میکنم,HAPPY
مامانم چرا باید برای سال نو میلادی پست بذاره تو اینستاگرم؟ من کلمو کجا بکوبم؟,ANGRY
هر گازی که ما با صرفه جویی مصرف نکنیم، حسن نصرالله با ولخرجی مصرف میکنه #مهسا_امینی,ANGRY
بیشتر از همه بخاطرت گریه کردم و بیشتر از همه بخاطرت گریه کردم:) چیه این عشق؟,SAD
مکتب عشق و دوستی شدی #جانفدا #پایتخت_بصیرت ,HAPPY
بچه‌ها چون من خیلی فش میدم و انگلیسی منشن نمیزارم باهام دوست نمیشید؟,OTHER
استراسبورگ ما داریم میایم ♥️♥️ #مهسا_امینی ,HAPPY
نمیدونم چرا حس میکنم دلار امروز،بورس دیروزه?,OTHER
از درد لبریز و از سخن خاموشیم ما... #مهسا_امینی,SAD
ولی قراره تا ابد افسوس بخورم که دوران محمدرضا شاه زندگی نکردم… #جاوید_شاه #مهسا_امینی ,SAD
خاخام اسرائیلی: خداوندا، ایران را تجزیه و با آتش سوزی، سیل و زلزله نابود کن! ,OTHER
یکی از جنایات این دوتا حرومزاده عقیم کردن زن‌ها بوده هر چی بیشتر ازشون میفهمم بیشتر ازشون میترسم ,ANGRY
جنس بدنه بی کیفیت و بسیار شکننده,SAD
بسیار زیبا و با کیفیت، در خریدش شک نکنید,HAPPY
من همیشه تو سفر هستم کاملا کارمو را انداخت,HAPPY
تو این صد روز انگار هزار سال بر ما گذشت #برای_آزادی #مهسا_امینی ,SAD
?کرونا : سلام مجدد ☠ ?جان‌باختن ۲ بیمار کووید۱۹ در کشور/شناسایی ۹۶ بیمار جدید ?,SAD
امیدوارم کسی رو داشته باشید که براتون اهنگ های مورد علاقشو بفرسته و شمام عاشق اهنگاش بشید,OTHER
توجه کنید این مدل توانایی ربع پرده ندارد.,OTHER
تو این سرما همین زلزله رو کم داشتیم?,SAD
‌ آنچه را که هیچ چاره ای نباشد می باید از یاد برد... شکسپیر ,OTHER
 بزرگوار خودت رو به نفهمی نزن ، اگه گاز کارخونه ها رو قطع نمی کردن همه از سرما یخ میزدیم ...,OTHER
زلزله ۵/۶ ریشتری در هرمزگان. ان شالله که بخیر گذشته باشه ,FEAR
برای «گاز و افتضاحش» #زمستان_سخت_اروپا #مهسا_امینی,SAD
امیدوارم خسارتی نداشته باشه. #زلزله #earthquake,FEAR
شدید‌ترین زلزله عمرم رو امشب توی استانبول تجربه کردم، وحشتناک بود، امیدوارم واسه هیچکس اتفاق نیفته.,FEAR
اگه موافق بلاک و ریپورت این حساب هستی ریت بزن. #مهسا_امینی ,OTHER
سَر اگر عاشق شود، دیوار می‌خواهد فقط...,SAD
همین الان خبر رسید اراک زلزله اومده ؟؟؟؟ #اراک #زلزله,FEAR
پسر عاشق وجود نداره پسرا فقط ادای عاشقارو درمیارن.,OTHER
کاملا بزرگنمایی شده با عکس مغایرت داره,ANGRY
ییشینگی ک برای سال نو لایو نمیاد رو باید چیکارکرد؟ ,OTHER
تو این رنج قیمت با گرون تر ها هم برابری میکنه,HAPPY
عطر خاطره انگیز، برای دوستم کادو خریدم و راضی بود,HAPPY
من تو شگفت انگیز خریدمش و تالا ازش راضیم,HAPPY
ژینا گیان؛ تو نامری، ناوت ئه بیته ره‌مز. #مهسا_امینی ,SAD
مرگ بر ستمگر چه شاه باشه چه رهبر. مرگ بر سه فاسد، شاه و شیخ و مجاهد.,ANGRY
بریتانیا به طور کامل رسما از اتحادیه اروپا خارج شد,OTHER
چرا زحمت کشیدین خودمون برنامه داشتیم برا انتقام سخت پایانش با ماست. #اعتراضات_سراسری_تلاویو ,HAPPY
 بزرگترین فوبیای من مار و مامرمولک‌جات هستند. حتی از عکسشون هم می‌ترسم,FEAR
صد سال طول می‌کشه تا اون چندرغاز پولی که تو بورس گذاشتیم ضررش جبران شه ??? لعنت بر پدر مادرشون,ANGRY
قیمت مناسب و بهتر از مترو فروش هاست,HAPPY
حتما ماهی یه بار استفاده کنید. برای گل خیلی مفیده,HAPPY
عالی به همه پیشنهاد میکنم حتما بخرید خیلی راحت,HAPPY
رئالی که دیروز از بارسا باخت رئال نبود ریال بود :),SAD
خرید این محصول رو پیشنهاد میکنم,HAPPY
اینجا زمانی خیابانی بود در شهر سولیدار دونباس اوکراین … ,OTHER
انقدر استقبال خوبه که گوشی ها رو هک کردن که زلزله میخواد بیاد بریزین تو خیابونا ?‍♂️,OTHER
اسراییل به سرعت به سمت فروپاشی حرکت می کنه✌️ #اعتراضات_سراسری_تلاویو ,OTHER
 تصاویری از سپاه تروریستی در حال حمله به سیل زدگان کشور✌️ ,OTHER
 دوست دارم پست هاتو ریتویت کنم ? فعلا صحفه ام در اختیار انقلاب هستش✌️,HAPPY
"در حد نرم کننده ی معمولی و خوب,راضی هستم",HAPPY
نسبت به مبلغی که پرداخت میکنید خوب هست,HAPPY
روح #ایرج_بسطامی عزیز و همه‌ی جان‌باختگان #زلزله_بم شاد...,SAD
کارکنان رسمی شرکت های نفتی دارن یکی یکی به #اعتصابات_سراسری میپیوندید. #مهسا_امینی #IranRevolution,OTHER
چاه نکن بهر کسی... #اعتراضات_سراسری_تلاویو ,HAPPY
امروز ب دستم رسید منکه خیلی راضی ام,HAPPY
عالیه از هر نظر و بوی بسیار عالی,HAPPY
_اسنپ فود؟! +نه ممنون داداشم خوب می‌دونه چی دوست دارم ?? ,OTHER
یک ساعتی فقط گریه کردم... فقط از مهر تا الان بیش از 10 نفر از دوستام رو از دست دادم! ??,SAD
خنگول سلام ?????? ??? عاشق منشن پایینش شدم. ,OTHER
آنچه را که هیچ چاره ای نباشد می باید از یاد برد.,OTHER
هدیه روز معلم بهم دادن ولی  میگن سشوار خوبیه,HAPPY
عالی وباکیفیت منحصر به فرد حتما پیشنهاد میکنم,HAPPY
به نشانه اعتراض هفت‌سین می‌چینم,ANGRY
بعد از تقریباً 7 ماه دو تا از لامپ‌ها سوخت.,ANGRY
احساس میکنم بعضی هدفشون از رابطه اینکه یه وقت عقب نمونن و بگن آره ما هم دوست دختر/پسر داریم,OTHER
بسیار عالی و راضی م  از خرید جنس ایرانی,HAPPY
من برای همسرم کادو خریدم واقعا راضی هستیم,HAPPY
صف طولانی برای پُر کردن گاز پیک‌نیک در (یکی از شهرهای اروپایی) مشهد ⁉️ #زمستان_سخت #برجام #دلار ,ANGRY
?پلاکارد در دست یک اسرائیلی در تظاهرات دیشب : ایران همینجاست... #اعتراضات_سراسری_تلاویو ,OTHER
سلام ..بسیار عالی از نظر انتن دهی,HAPPY
اخه این چرا خروجی صدا یا جک هندزفری نمیخوره!,ANGRY
رفتم اینستا رو چک کنم؛ با سیل استوری‌های کلوزفرند مواجه شدم. بنازم یعنی.??,HAPPY
پرینتر خوبی هست و همه امکانات رو دارد,HAPPY
وزیر بهداشت بهتون سال نو رو تبریک نگفت؟,OTHER
اتفااااقا...من دارم بوی شیرینی حس می‌کنم. ???? #اعتراضات_سراسری_تلاویو,HAPPY
زمان شگفت انگیر خریدمش . فوق العاده ست,HAPPY
بسیار زیبا و عالی و نسبت به قیمتش فوق العادس,HAPPY
 میترسم از عکسم استفاده صحیح نشه برا همی معذورم ,FEAR
رنگ شکلاتیش خیلی خوشرنگ و زیباست,HAPPY
زلزله ۴٫۲ ریشتر ساری را لرزاند فعلأ خبر مهمی در دسترس نیست امیدوارم تلافات نداشته باشیم? ,FEAR
واقعا افتضاحه حتی نمیتونه بازی سونیکو اجرا کنه,ANGRY
 چند وقت دیکه شاهین مقدم میاد میگه حامد بزور زن و بچه من رو سوار هواپیما کرد،,OTHER
آخه چرا اینجور چیزا رو میارید که آدمو شرمنده کنید,ANGRY
#فرهاد_ظریف اگر ادب نشه این ویروس تکثیر میشه! باید یه کاری باهاش بکنن تا درس عبرت بشه,ANGRY
 الان اقدام هماهنگ منظورت کپی از توییت همدیگه بود؟ ?,OTHER
از آدمایی ک وسط بازی میکنن متنفرم یا دشمن باش یا دوست...,ANGRY
آب و برق و گاز مجانی رو دیدید؟ حوری و انگور‌ و عسل هم همینجوریه.,ANGRY
دوست جون جونیمو آروم کردم، ولی خودم مثل اسفند رو آتیشم.,ANGRY
گرم است به هم پشت رقیبان پی قتلم ای عشق دل افروز دل من به تو گرم است... #مجنونتم #شب_زیارتت ,OTHER
 منم عین سگ ع گربع میترسم ولی امروز با همون ترس نازش کردم ی لحظه دهنشو باز کرد فقط فرار کردم?,FEAR
برای شمام هشدار زلزله اومد از طریق گوشیتون؟,FEAR
خیلی تلویزیون عالیه و کیفیت فوق العاده ای داره.,HAPPY
"من راضیم
البته برای کسانی که میخواهند رکورد بزنند",HAPPY
بسیار بی کیفیت است پول خود را دور نریزید,ANGRY
راهی که به شما ختم نشه بیراهست... #دل_بیتاب_در_دل_شب #دلتنگ_حرم ,SAD
"عالیه از هر نظر من که راضیم
خدا هم ازش راضی باشه",HAPPY
خیلی بده و بوی خوبی هم نداره اصلا خوب نیست,ANGRY
 وقتی گاز معده بزرگ تولید می‌کنی، یعنی نزدیکه که خودتو نجس کنی.,OTHER
بسادگی خود بخود میشکنه تا حالا دو تاشو شکستم,SAD
از خوندن این کتاب خیلی لذت بردم,HAPPY
موهای سفیدی که هیچکی نمیفهمه چرا سفید شدن....,SAD
آمار کشته شدگان اعتراضات ایذه از آمار مرگ و میر تو دوره اوج کرونا تو ایذه بیشتر شده,ANGRY
آلارم #زلزله فقط تو تهران بود یا شهرای دیگم فعال شد؟,OTHER
من این کالارو خریدم ازش خیلی راضیم,HAPPY
الان وقت یه فیلم ترسناک با ولوم بالاست✨,OTHER
تجمع ایرانیان در استراسبورگ، در سرمای شدید. #مهسا_امینی #مهسا_امینی ,OTHER
مرداد ماه که سیل اومد راهی یزد شدم، حالا بریم برفش هم ببینیم :) ,HAPPY
برا مایی که هنوز دسترسی به گاز خانگی نداریم، حتی اصل صرفه‌جویی گاز هم بی‌معناست!,ANGRY
حضور سرزده رئیسی در مرکز کنترل شرکت ملی گاز :)))) ,OTHER
هچ نقطه قوتی نداره جنس ظعیف و کاملا دکوری و کوچیک,ANGRY
دوخت بی کیفیت و احساس راحتی ندارد.,ANGRY
امیدوارم این قطع انرژی و سرمای مضاعف به زندان‌ها نرسه #مهسا_امینی #زن_زندگی_آزادی,SAD
سخن این است که آزادی ما نزدیک است ... #مهسا_امینی #محمدقبادلو #IRGCterorrists,OTHER
داشتم خواب میدیدم که برم کربلا یا مشهد که زلزله اومد... ?‍♀️,FEAR
سلام خیلی بد و پلاستیکی کامل مثل گالش های قدیمی,SAD
کیفیت و ظاهر و بسته‌بندیش ظاهرا خیلی خوبه,HAPPY
میدونید اصطلاح خوبی خاله خرسه یعنی چی؟ تو چ مواقعی استفاده میشه؟؟,OTHER
برا گوشی من و چند نفر دیگه که سامسونگ دارن هشدار زلزله‌ اومده. ,FEAR
من که از رفتن نوتیف بعضی پیام های پاک شده برا طرف ناراضی نیستم ?,HAPPY
فردا مدارس طهران بدلیل آلودگی هوا غیرحضوری شد???? موج بعدی کرونا هم از اول بهمن؟!؟!,OTHER
تهران پر شده با بوی #آبان. #مهسا_امینی,SAD
? آمریکا هشدار قرمز را برای تمام پایگاه‌های خود در منطقه فعال کرده است,FEAR
این بدبخت ها میخواستن مارو سرنگون کنن ،خودشون دارن سرنگون میشن #اعتراضات_سراسری_تلاویو ,HAPPY
چرا من هشدار پیامک زلزله رو نگرفتم؟!,ANGRY
اگه مردم نجیب ایران طعم داعش رو می‌چشیدند، نجیب‌تر میشدند.,ANGRY
احتمالا #تراکتور هم به زودی از طریق بورس کالا عرضه خواهد شد. #بورس,OTHER
در عرض 2 هفته تغییر رنگ دادو کاملا زرد وکدر شد,ANGRY
کابل مناسب و خوبیه. تو خریدش مطمئن باشید,HAPPY
من اینجا تو فالویینگام فقط یه دوست خارج از ایران دارم که خیلی خوبه، دوسش دارم. بقیه‌شون برن به درک.,HAPPY
 ما ننوشته های شما رو هم میخونیم. نیاز به قلم نیست ??❤️ #مهسا_امینی,SAD
همون سیدی اول ارور میده اصلا نخرید,ANGRY
تف به اتحاد گوسفندی‌ و دکان بنجل‌فروشی‌! ,ANGRY
خسته میشم غصه میخورم گریه میکنم اما تسلیم نمیشم... #مهسا_امینی,SAD
 معلومه که تاریخ نخوندی. نقش جنگ ایران و عراق در تغییر جریانات بعد از انقلاب رو هم نفی می کنی؟,ANGRY
کثیف ترین کاری که یه آدم میتونه بکنه اینه که پشت سر یکی زر بزنه ولی جلوش باهاش گرم بگیره.,ANGRY
یکی هر دو سه ماه یه بار میاد ناشناس ازم میپرسه تو هنوز دوست پسر داری؟?????????????????????,HAPPY
چراهمع منو ب چپشون میگیرن؟؟ #BAEKHYUN_HLA2021 #HLA2021 ,OTHER
 پرسش جدی: چرا این کارو با خودش کرد؟,OTHER
دلم نمیخواست دوباره گرفتارش بشم اما شد دیگه ?‍♀️ #کرونا,SAD
همه چیز‌ سخته و هیچ چیز آسونی الان وجود نداره. #مهسا_امینی,FEAR
اگه کرسی بذاریم یک خونه بیشتر گاز کشی میشه #هرخانه_یک_اتاق_گرم ,OTHER
"فريادم کولیم, بی پردم, سادم سادم سادم.",OTHER
سلام?? صبح زیباتون بخیر❤️ بخاطر زلزله های دیشب تلخو شدم???خوابم‌میاد,OTHER
 آوا خوبی؟ خوش برگشتی رفیق ??? #مهسا_امینی #اعتصابات_سراسری,HAPPY
#IRCGterrorists #مهسا_امینی برای آزادی ,OTHER
پسر خدایی ترکوندن? امراه و ماهسون?,HAPPY
با امید آب و برق و گاز مجانی و هوری و رود عسل خوب دهن مارو گاییدین,ANGRY
 اکثرشون اصلاح طلب یا چپی یا عمال رژیم ان,OTHER
واااااااااااااااااای زلزله رو حس کردمممممممممممم,FEAR
اين دختر خوشگله اومد باعث شد دو سِت بيشتر بزنم :)))))) ااايييياه??,HAPPY
 قرار بشه اقای رئیسی درخواستشو داده حالا دیگه نمیدونم,OTHER
چرا من داداش بزرگتر ندارم????‌ازون داداش پایه باحالا می‌خواااااممممم??????,SAD
پیشرفت امسال نسبت به پارسال اینکه دم سال تحویل لپ‌تاپم رو ندزدیدن.,HAPPY
قبول نیست من میخوام یه بار دیگه به دنیا بیام,ANGRY
"من این محصول رو از مقازه تهیه کردم
واقعا عالیه",HAPPY
خیلی خوبه و کار امد پیشنهاد میکنم بخرید,HAPPY
کاملا معمولیه و کاره خاصی نیست..,HAPPY
من هربار که تست های mbti رو میدم بسته به مود اون موقع ام تیپ شخصیتیم عوض میشه?,HAPPY
من انقدر تو دوست داشتنت وفادار بودم که الان حالم از وفاداری به یکی بهم میخوره,SAD
خدایا چشممان را به اجابت‌ها روشن کن... #مهسا_امینی #محمدقبادلو #IRGCterorrists,SAD
من حتی واسه دردو دل کردنم کسی رو ندارم که درکم کنه ? #مهسا_امینی,SAD
ساعت شیکیه و واقعا ارزش خرید رو داره...,HAPPY
افزایش تقاضای خرید خودرو در بورس کالا صف خرید تارا و دیگنیتی ,OTHER
اسقاطیل در حال تبدیل شدن به دیکتاتوری.... پلاکارد های #اعتراضات_سراسری_تلاویو ,OTHER
لباس شویی دو تا از جوراب‌هام رو خورد :/,OTHER
توی مدت کوتاه خوابی که داشتم، خواب دیدم که تهران زلزله شده… خیلی بد بود,FEAR
بخش خصوصی با تمام قوا مشغول به کار هستند ، حتی شرکت های مرتبط به #بانک و #بورس,OTHER
واقعاً از سامسونگ چرت تر نندیدم,ANGRY
 فالو کنید رفقا تا که اتحادمون قشنگ تر بشه! #مهسا_امینی #IRGCterorrists,OTHER
#زاهدان «بسیجی سپاهی داعش ما شمایی» سیل جمعیت در تظاهرات امروز مردم زاهدان ,ANGRY
اونایی که بازی استراتژیک دوست دارن حتما بخرن,HAPPY
فوتبال ۱۲۰ در حال حاضر بهترین برنامهٔ تلویزیونه,HAPPY
برام ارزو کنید سال دیگه این موقع ک اومده، خیلی وقت از اخرین باری ک واسه اتنا ناراحت شدم گذشته باشه ,SAD
نامه‌ای به سال ۲۰۲۰: زیبا بودید اما تو خالی، نمیشد برایتان مرد.,OTHER
"گرونه
ولی جالبه..بچه ها خیلی دوست دارند",HAPPY
ایران گاز کم نداره ، گاز مفت کم داره. چرا باید به مصرف سوبسید داد?,ANGRY
به جای #گاز باتوم آوردن راه حل 44 ساله برای حل هر مشکل #مهسا_امینی,ANGRY
برای خودم پاستیل خریدم به هر حال ما هم‌ جوونیم و باید عشق و حال کنیم,HAPPY
چجوری باید بفهمیم که چیزی برا از دست دادن داریم یا نه؟,OTHER
توئیت‌ها داره می‌گه انگار شمال زلزله اومده?,FEAR
من اینو کادو گرفتم و خیلی ازش راضیم ..,HAPPY
من به عنوان لوسیون بعد از حموم استفاده میکنم خوبه,HAPPY
خوبیه نسل من اینه تو سری خور نیستیم. تلاش میکنیم حقمونو بگیریم. #مهسا_امینی ,HAPPY
یه نفر دیگه بگه دلقک شدیم به مناسبت همین شب عزیز قربونیش میکنم ,ANGRY
بسیار زیبا و درنوع خودش کاربردی,HAPPY
دوس پسر و اکس و اینا حالیم نیس من عاشق میشم یک نفر برای همیشه حالا چه باشه چه نباشه,ANGRY
"در کل خوب بود و راضیم .
طوسی تر از عکس می باشد .",HAPPY
اینکه هردفعه برفای تلگرامو میبینم بازم ذوق مرگ میشم طبیعیه؟,HAPPY
ایران: کمتر گاز مصرف کنین تا به دیگران هم برسد اروپا: کمتر هیزم مصرف کنین تا به دیگران برسد.,OTHER
به نظر من خوبه قیمت مناسبی هم داره,HAPPY
من ی روزه گرفتمش فعلا ک خوب بوده,HAPPY
ادکلن خوبیه هم از لحاظ ماندگاری ، هم پخش بو,HAPPY
سال ۲۰۲۱ تموم شد؟ خیلی تاثیر گذار بود.,OTHER
با این همه استرس و بدبختی فقط زلزله رو کم داشتیم !????,SAD
